NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q14,q15,q16a,q16b,chasu,nat,city,sex,edu,job,age
10245,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,501,2,2,5,2
10246,1,1,5,5,5,5,4,5,5,5,4,5,5,5,5,3,5,2,9,824,2,3,10,5
10247,1,1,5,4,5,4,5,5,5,5,2,4,5,5,4,5,5,2,9,802,2,3,2,3
10248,1,1,1,5,5,5,5,5,5,5,4,4,5,5,5,5,5,2,9,803,1,2,5,1
10249,1,1,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,2,9,853,1,9,2,4
10250,2,4,5,4,4,4,4,4,3,3,3,2,4,5,5,4,4,2,13,1501,2,2,10,5
10251,2,4,1,4,4,4,5,5,4,5,5,5,5,5,5,4,5,2,3,401,1,3,7,1
10252,1,1,1,3,3,3,5,5,5,5,3,4,5,5,5,4,5,2,3,401,2,2,3,1
10253,1,1,6,4,5,5,4,4,4,5,4,5,5,4,3,3,5,2,12,1308,1,1,3,2
10254,2,4,1,5,5,5,5,5,5,4,4,3,4,5,5,4,4,2,3,401,2,2,3,1
10255,2,4,3,5,4,3,4,3,3,3,2,4,3,5,4,4,4,2,97,5012,1,3,8,1
10256,1,1,5,5,5,4,5,4,5,5,5,5,5,4,5,3,5,2,11,1143,2,3,8,1
10257,2,4,3,4,4,4,5,4,5,5,4,4,4,5,5,4,4,2,4,402,2,1,9,4
10258,2,4,5,3,5,4,3,4,3,4,4,3,4,5,4,3,3,2,8,613,2,3,9,4
10259,1,1,1,5,5,5,5,5,4,4,3,5,3,3,3,3,3,2,2,204,1,1,2,1
10260,1,1,1,4,4,4,4,5,4,5,4,3,5,4,4,4,4,2,2,204,1,4,4,1
10261,2,4,5,4,5,5,5,4,5,5,4,4,4,5,5,5,5,2,3,401,2,2,2,2
10262,1,1,1,4,4,4,3,3,3,3,3,3,4,3,2,4,2,2,2,201,2,2,3,2
10263,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,203,2,2,7,1
10264,2,3,1,2,4,4,5,5,4,4,4,4,5,5,5,4,4,2,4,402,2,4,2,3
10265,2,3,1,3,4,4,4,4,4,4,3,4,4,4,4,4,4,2,6,701,2,3,3,3
10266,2,2,1,5,5,3,4,8,4,8,3,4,4,4,4,3,4,2,10,1002,1,2,12,3
10267,1,1,1,5,5,4,5,5,4,4,4,4,4,5,4,4,5,2,10,1001,1,2,8,0
10268,1,1,1,3,4,4,4,3,3,3,2,4,4,5,4,4,4,2,3,401,2,2,12,2
10269,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,401,1,2,3,2
10270,1,1,5,4,5,4,5,4,4,5,4,3,5,5,5,4,4,2,3,401,2,2,8,1
10271,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,401,2,1,12,1
10272,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,402,1,2,5,1
10273,1,1,1,5,5,5,5,4,5,5,5,4,5,2,5,3,5,2,97,5301,1,3,7,2
10274,2,3,1,4,5,5,5,5,5,4,3,4,4,5,5,3,5,2,9,914,2,2,3,1
10275,1,1,6,3,4,3,4,3,4,4,3,3,5,5,5,3,5,2,97,6383,2,3,12,4
10276,2,4,6,4,4,4,4,8,4,3,3,4,4,4,3,4,4,2,9,826,1,3,2,3
10277,1,1,7,4,4,4,4,3,5,3,3,3,5,5,5,4,4,2,11,1101,2,2,8,0
10278,2,4,6,5,5,5,4,8,8,8,4,4,5,5,4,4,4,2,13,1537,1,3,2,3
10279,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,12,1306,1,2,2,2
10280,1,1,5,5,5,5,3,4,3,3,2,2,5,2,2,3,3,2,8,614,2,3,10,5
10281,2,4,4,4,4,3,5,5,5,5,5,3,4,5,5,4,5,2,5,501,2,2,8,1
10282,2,4,1,1,4,4,4,4,4,4,3,3,3,5,5,4,4,2,8,613,1,1,12,4
10283,1,1,1,4,4,8,4,8,4,5,5,3,4,4,4,3,4,2,9,832,1,3,1,3
10284,2,4,6,3,5,5,5,5,8,8,5,4,5,5,5,4,4,2,9,813,1,3,2,4
10285,2,3,1,4,3,4,3,5,3,3,2,3,4,4,4,4,4,2,4,402,1,3,2,2
10286,2,4,6,3,3,3,5,8,8,8,3,3,4,5,3,4,4,2,11,1103,1,3,2,2
10287,2,2,4,2,4,4,4,4,4,4,4,3,4,5,5,4,4,2,4,402,2,2,8,0
10288,2,2,6,5,5,5,5,5,4,4,4,4,5,4,3,3,4,2,10,1009,1,2,2,1
10289,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,5,501,2,2,4,1
10290,1,1,6,3,4,4,4,8,8,8,3,3,4,4,3,3,4,2,8,608,1,2,3,1
10291,2,4,7,3,4,4,4,4,5,3,3,3,4,4,4,4,4,2,5,501,2,2,3,2
10292,2,4,6,5,4,5,4,4,4,4,4,4,5,5,4,5,5,2,10,1009,1,2,2,3
10293,2,3,5,4,4,3,5,5,4,3,2,4,5,4,4,4,5,2,6,701,1,2,2,3
10294,1,1,6,2,5,5,5,5,5,5,5,5,5,5,5,4,5,2,10,1009,2,2,2,2
10295,1,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,9,840,2,2,2,1
10296,2,2,6,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,9,816,2,2,2,1
10297,1,1,5,4,4,4,5,4,4,3,3,4,4,3,3,4,3,2,3,401,2,1,3,1
10298,1,1,1,5,5,5,4,4,5,5,4,5,5,5,5,4,5,2,97,5522,2,2,5,1
10299,2,2,6,3,5,5,3,8,8,8,4,4,5,5,4,4,4,2,13,1501,1,3,2,3
10300,2,2,6,5,5,4,4,3,5,5,3,4,5,3,4,4,4,2,8,605,1,2,6,2
10301,2,4,7,5,5,4,4,5,4,5,5,4,5,5,4,4,4,2,3,401,2,2,8,0
10302,1,1,7,4,5,5,5,5,5,4,4,5,5,5,5,5,4,2,9,851,1,2,8,1
10303,1,1,1,5,5,4,5,4,4,3,3,3,4,3,5,4,4,2,8,613,2,2,8,0
10304,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,9,811,1,2,2,1
10305,2,3,6,4,4,4,4,8,4,8,4,4,4,4,4,4,4,2,16,5950,1,2,12,4
10306,1,1,6,5,5,5,5,8,8,8,4,4,5,5,5,4,5,2,16,6034,1,3,2,2
10307,1,1,6,3,4,4,5,8,8,8,4,4,5,5,5,4,4,2,12,1301,1,3,2,1
10308,2,2,6,4,3,4,4,4,4,4,4,4,4,5,4,4,4,2,10,1001,1,3,5,5
10309,1,1,6,5,3,5,5,4,4,5,3,4,5,5,5,3,5,2,12,1387,1,3,2,2
10310,2,3,1,2,4,5,5,4,4,5,3,3,4,3,3,3,3,2,4,402,1,2,4,1
10311,2,4,6,5,5,5,5,5,4,8,4,4,5,5,5,4,4,2,4,402,2,2,2,2
10312,2,2,6,3,4,5,3,4,4,4,3,4,4,5,4,3,4,2,10,1002,1,2,2,4
10313,2,4,6,3,4,5,4,4,4,4,3,3,4,4,5,4,5,2,4,402,1,3,2,4
10314,1,1,6,5,5,5,5,8,4,4,3,4,5,4,4,4,4,2,9,802,1,2,2,2
10315,2,4,6,2,3,5,5,8,8,8,5,3,5,5,4,5,5,2,10,1002,2,3,2,4
10316,1,1,6,3,5,4,4,4,5,4,4,4,5,4,4,4,5,2,4,402,1,3,2,3
10317,2,4,6,3,4,5,5,5,5,5,4,4,5,5,5,5,5,2,9,840,2,3,2,3
10318,2,4,6,2,5,5,5,8,8,8,4,3,5,5,5,5,5,2,10,1002,1,3,2,3
10319,1,1,1,5,5,5,5,5,3,4,1,5,5,3,5,4,4,2,10,1001,2,2,12,2
10320,1,1,6,3,4,5,5,5,4,3,3,5,5,5,5,3,4,2,8,603,2,2,2,2
10321,1,1,5,4,5,3,4,4,3,4,4,4,3,3,4,3,4,2,8,601,1,3,8,1
10322,2,2,6,4,4,5,4,4,4,3,4,3,3,4,4,3,4,2,11,1138,1,3,2,4
10323,1,1,6,5,5,5,5,5,5,5,4,5,5,2,4,3,5,2,13,1510,1,3,5,3
10324,2,3,6,5,5,5,5,8,5,5,5,5,5,4,4,4,5,2,97,5791,1,3,2,3
10325,1,1,1,2,4,5,3,5,5,5,5,4,5,5,5,5,5,2,7,5883,2,1,8,0
10326,1,1,1,4,3,4,4,5,4,4,3,4,3,4,4,4,4,2,6,701,2,2,2,1
10327,1,1,1,4,4,3,2,3,3,4,2,2,4,4,4,3,4,2,7,6035,1,2,7,2
10328,1,1,1,4,4,4,5,5,5,4,3,4,5,5,5,4,5,2,7,5164,2,1,8,0
10329,1,1,1,4,5,5,3,3,5,5,3,3,4,5,5,5,5,2,7,5001,1,2,1,1
10330,1,1,6,5,5,5,5,5,5,5,4,5,5,4,4,4,4,2,4,402,2,4,2,5
10331,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,1009,2,2,2,4
10332,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,9,828,2,3,5,3
10333,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,10,1005,2,2,8,1
10334,1,1,6,5,5,5,5,4,5,5,4,5,5,5,5,4,5,2,10,1010,1,3,7,3
10335,2,3,6,4,4,5,5,5,4,5,4,5,4,5,5,5,5,2,6,701,1,3,1,2
10336,1,1,5,5,5,5,5,4,5,5,2,5,5,4,4,4,4,2,10,1010,1,3,2,4
10337,2,4,6,5,5,5,5,8,5,5,5,5,5,5,4,4,5,2,9,807,1,3,2,4
10338,2,2,6,3,4,5,3,4,4,4,3,5,5,4,4,4,4,2,6,701,2,2,5,2
10339,2,2,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,2,5,504,2,1,9,5
10340,2,2,1,4,5,5,4,4,5,5,5,5,5,4,4,5,4,2,6,701,2,2,3,1
10341,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,501,2,2,12,3
10342,2,4,4,3,4,4,4,5,3,3,2,3,4,4,4,4,4,2,3,401,2,4,12,1
10343,1,1,1,4,4,3,3,4,4,4,4,4,5,4,4,4,5,2,5,501,1,2,2,2
10344,1,1,1,4,5,5,4,5,5,5,3,3,5,5,5,5,5,2,5,507,2,2,8,0
10345,1,1,1,4,2,3,3,4,3,4,2,3,5,4,3,3,4,2,5,501,1,3,8,1
10346,1,1,1,4,4,4,4,4,4,4,3,3,4,3,3,4,4,2,2,210,1,2,5,1
10347,2,2,1,4,3,4,5,4,4,4,3,4,4,5,5,4,4,2,5,503,1,3,8,1
10348,1,1,4,5,5,5,5,5,5,5,4,5,5,4,4,4,4,2,8,603,1,2,8,1
10349,1,1,6,5,5,5,5,8,5,5,5,5,5,4,4,4,5,2,8,601,1,3,2,4
10350,1,1,5,4,5,5,5,4,4,4,4,4,5,4,4,4,4,2,8,613,1,2,8,1
10351,2,4,5,5,5,5,5,5,5,5,4,5,5,4,4,4,4,2,11,1101,1,2,7,2
10352,2,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,2,9,801,2,1,7,4
10353,1,1,1,5,5,4,4,4,5,3,3,4,4,5,5,4,4,2,6,701,2,2,12,1
10354,1,1,1,5,5,5,5,5,5,5,3,5,5,4,5,4,5,2,6,701,1,2,2,3
10355,1,1,1,5,5,5,5,4,5,3,1,3,3,3,3,4,4,2,6,701,1,2,8,1
10356,1,1,1,5,5,5,5,5,5,4,3,4,5,4,4,5,5,2,2,203,2,2,8,1
10357,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,219,2,2,2,1
10358,2,4,1,5,4,3,4,5,4,4,3,4,5,5,4,5,5,2,3,401,1,2,1,1
10359,1,1,1,4,4,4,5,5,4,4,5,4,4,5,5,5,4,2,3,401,2,2,8,1
10360,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,203,1,2,4,1
10361,1,1,1,4,4,4,5,5,5,4,4,5,5,4,5,4,5,2,3,401,2,3,3,2
10362,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,15,5536,2,2,3,1
10363,2,4,6,5,5,5,5,5,5,5,4,5,5,4,4,4,4,2,15,5037,1,1,7,2
10364,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,15,5536,2,2,12,2
10365,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,15,5037,1,1,7,1
10366,2,4,6,4,4,4,4,4,4,4,4,4,4,5,5,4,5,2,15,5077,1,2,3,2
10367,2,4,6,4,4,4,4,3,3,3,3,3,4,4,4,4,4,2,15,5037,1,1,7,2
10368,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,15,5037,1,1,3,1
10369,2,4,6,4,4,4,4,4,4,4,3,4,4,3,4,4,4,2,15,5037,1,2,7,2
10370,2,2,1,5,5,5,5,5,5,5,4,5,5,5,5,4,5,2,7,5001,2,2,9,4
10371,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,3,3,2,7,5001,2,2,1,1
10372,1,1,1,4,5,4,3,4,4,4,4,5,4,5,5,4,4,2,7,5325,2,2,8,0
10373,1,1,1,4,4,4,4,4,4,4,3,4,4,4,5,4,5,2,7,5001,1,2,3,3
10374,1,1,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,97,5006,1,2,3,1
10375,1,1,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,2,9,851,2,3,3,1
10376,1,1,1,2,4,5,5,5,3,3,2,4,4,4,4,4,4,2,6,701,2,3,2,3
10377,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,2,10,1003,1,2,4,1
10378,1,1,3,5,5,5,5,5,5,5,4,5,5,5,5,4,5,2,6,701,2,9,3,1
10379,1,1,1,5,5,5,5,5,5,5,5,5,5,4,4,5,5,2,5,501,2,2,8,1
10380,1,1,1,5,5,5,4,4,4,3,3,5,5,4,4,3,4,2,5,501,2,2,3,1
10381,1,1,6,5,5,5,5,8,5,5,5,5,5,5,5,5,5,2,11,1120,1,2,2,4
10382,2,4,6,4,4,5,5,8,4,4,4,4,5,4,4,4,4,2,9,816,2,2,2,2
10383,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,11,1101,1,2,7,3
10384,1,1,1,5,5,5,5,5,5,5,4,5,5,5,4,4,4,2,6,711,2,2,3,1
10385,1,1,1,5,5,5,5,5,5,5,3,5,5,4,4,4,4,2,2,203,2,2,12,1
10386,1,1,4,5,5,5,3,3,3,4,2,3,4,3,2,4,3,2,97,5337,2,2,9,4
10387,2,2,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,401,2,2,8,1
10388,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,203,2,2,8,1
10389,2,4,1,5,5,5,5,8,5,4,3,3,5,5,5,5,5,2,3,401,1,2,7,2
10390,1,1,1,5,5,5,5,5,5,5,5,5,5,3,4,4,4,2,3,401,2,2,4,1
10391,1,1,7,5,5,5,5,5,5,5,4,5,5,5,5,4,4,2,8,613,2,2,8,1
10392,1,1,6,5,5,5,5,5,5,5,3,5,5,4,4,4,4,2,15,5152,1,3,2,2
10393,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,9,847,1,3,5,5
10394,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,12,1448,1,2,8,0
10395,2,2,6,5,5,5,5,8,4,8,4,5,5,5,5,4,5,2,97,5813,1,3,4,4
10396,1,1,6,4,5,5,5,5,4,5,4,4,5,5,5,4,5,2,4,402,1,2,5,3
10397,1,1,1,5,5,5,5,5,5,5,4,5,5,4,4,4,5,2,4,402,2,2,8,1
10398,1,1,6,4,4,4,4,4,4,4,4,4,4,5,4,4,4,2,4,402,2,2,5,2
10399,2,4,5,5,5,5,5,8,5,5,5,5,5,5,5,4,5,2,10,1002,2,1,10,5
10400,2,3,6,3,4,4,5,8,4,8,4,4,5,4,2,4,3,2,8,601,1,3,5,3
10401,2,4,5,5,5,5,5,8,5,8,5,5,5,4,4,4,4,2,11,1101,1,2,2,3
10402,2,2,6,4,5,5,3,8,5,8,4,5,5,5,3,4,3,2,9,858,1,4,2,4
10403,2,4,4,4,5,4,5,5,4,3,2,4,4,5,5,4,4,2,6,701,2,2,7,3
10404,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,6,701,2,3,3,2
10405,2,4,4,2,3,5,3,3,4,4,3,3,4,4,2,3,3,2,5,501,2,1,7,3
10406,2,4,6,5,5,5,5,8,5,8,5,5,5,4,4,4,4,2,8,601,1,3,2,4
10407,1,1,6,5,4,5,4,8,4,8,5,4,4,4,4,4,4,2,11,1101,1,3,2,4
10408,1,1,5,4,4,5,5,4,4,4,4,4,5,4,4,4,4,2,11,1101,2,2,8,0
10409,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,11,1101,1,4,7,4
10410,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,97,5560,1,3,2,3
10411,2,3,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,12,1304,1,2,2,4
10412,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,2,11,1101,1,2,8,0
10413,1,1,5,4,4,4,4,4,4,4,4,4,4,5,5,4,5,2,12,1315,2,2,4,1
10414,1,1,2,5,5,5,3,5,5,5,3,5,5,3,3,5,5,2,15,5536,2,2,7,3
10415,1,1,2,5,5,4,4,5,5,5,3,4,5,4,4,3,5,2,15,5536,2,2,7,2
10416,2,3,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,15,5536,1,2,5,2
10417,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,15,5536,2,2,2,3
10418,1,1,6,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,15,5315,1,2,3,3
10419,1,1,1,4,4,4,3,4,5,5,3,4,4,3,3,3,4,2,15,5540,2,1,7,2
10420,2,4,2,5,5,5,5,5,5,5,4,5,5,5,5,4,5,2,15,5536,1,2,2,3
10421,2,4,2,5,5,5,5,5,4,4,5,4,5,5,5,5,5,2,97,5536,2,2,2,2
10422,2,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,11,1108,1,2,6,2
10423,1,1,6,5,5,5,5,8,5,5,4,5,5,5,5,4,5,2,12,1402,1,3,5,5
10424,2,2,6,4,4,4,4,8,4,8,3,4,4,4,4,4,4,2,16,5236,1,2,2,1
10425,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,8,601,2,2,8,1
10426,2,4,6,5,5,5,5,4,4,4,4,5,5,5,4,4,4,2,4,402,2,3,2,2
10427,2,4,6,4,5,5,5,4,5,4,4,5,5,5,4,4,5,2,4,402,1,3,2,3
10428,2,3,1,4,4,4,5,5,4,5,4,4,5,5,5,4,4,2,4,402,2,2,2,2
10429,2,4,4,4,4,5,5,5,4,4,2,4,4,4,4,4,4,2,4,402,2,3,4,3
10430,2,2,6,5,5,5,5,8,5,8,5,5,5,4,4,4,4,2,8,601,2,3,5,3
10431,2,4,6,5,5,5,5,5,5,8,4,5,5,4,5,4,4,2,4,402,1,3,2,4
10432,1,1,6,4,5,5,5,4,4,4,4,5,5,4,5,4,4,2,11,1126,2,4,5,4
10433,2,4,6,4,4,5,5,4,4,4,4,4,5,5,5,5,5,2,11,1108,1,4,5,3
10434,1,1,7,5,5,5,5,5,5,5,4,5,5,4,4,4,4,2,97,5004,2,2,8,0
10435,2,3,6,5,5,5,5,5,5,5,4,5,5,4,4,4,4,2,97,5494,1,2,2,2
10436,2,2,6,4,5,5,5,8,5,8,4,4,5,4,4,4,4,2,11,1101,1,2,2,2
10437,1,1,7,5,5,5,5,5,5,5,5,5,5,5,4,4,5,2,15,5536,2,2,5,2
10438,1,1,2,3,3,5,4,4,4,4,2,3,4,3,3,5,4,2,15,5536,2,3,2,2
10439,1,1,2,5,5,5,3,4,5,5,5,3,5,5,5,4,1,2,15,5536,2,1,8,0
10440,1,1,2,5,5,5,5,5,3,4,4,5,5,3,4,3,5,2,15,5536,1,2,7,3
10441,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,15,5536,1,3,2,4
10442,1,1,2,5,5,5,5,5,5,5,4,5,5,4,4,4,4,2,15,5536,1,3,2,2
10443,1,1,4,5,5,5,3,4,5,4,4,5,5,4,4,4,4,2,15,5540,2,2,3,1
10444,2,4,6,5,5,5,5,5,5,5,4,5,5,5,5,4,5,2,10,1006,1,3,2,3
10445,2,2,6,5,5,5,5,8,5,8,4,5,5,5,4,4,5,2,12,1332,1,3,5,3
10446,2,4,6,5,5,5,5,5,5,8,5,5,5,4,4,4,4,2,11,1101,1,3,2,3
10447,2,4,6,5,5,5,5,8,5,8,5,5,5,5,5,4,5,2,12,1302,1,4,5,4
10448,2,4,6,5,5,5,5,8,5,8,5,5,5,5,5,4,5,2,13,1501,2,3,2,4
10449,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,4,402,1,1,7,5
10450,2,4,6,4,4,4,4,4,4,4,4,4,4,5,5,4,4,2,4,402,1,3,2,3
10451,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,4,402,2,2,7,3
10452,2,2,6,4,4,4,4,4,3,4,4,4,4,5,5,4,5,2,8,603,2,3,2,3
10453,1,1,6,5,5,5,4,8,4,8,4,5,5,4,4,4,4,2,16,5520,1,2,2,2
10454,1,1,1,4,4,4,2,3,3,4,3,3,4,4,4,4,4,2,4,402,2,2,9,3
10455,1,1,1,4,4,4,4,3,4,4,4,4,3,5,5,5,5,2,9,851,2,1,8,1
10456,1,1,6,5,5,5,5,8,5,5,5,5,5,3,4,4,5,2,8,601,2,2,8,1
10457,1,1,6,5,5,5,5,5,5,5,4,5,5,5,5,4,5,2,11,1108,1,4,2,4
10458,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,11,1101,2,2,7,5
10459,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,97,5015,2,2,8,1
10460,2,2,7,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,11,1107,2,1,8,1
10461,1,1,1,4,4,4,4,4,4,4,3,4,4,3,4,3,4,2,5,501,2,2,12,2
10462,2,3,1,4,4,4,3,4,4,4,3,4,4,3,4,3,4,2,5,501,1,2,2,3
10463,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,501,1,3,12,2
10464,2,2,4,5,5,5,5,5,4,5,5,3,5,5,5,5,5,2,5,504,1,3,3,2
10465,1,1,2,5,5,5,5,5,5,5,4,5,5,4,4,4,4,2,15,5536,1,2,2,2
10466,2,2,2,4,4,5,4,5,5,5,4,4,5,5,5,5,5,2,15,5536,1,2,2,2
10467,1,1,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,2,15,5536,1,1,5,1
10468,1,1,2,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,15,5536,1,2,2,4
10469,1,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,15,5536,1,2,3,2
10470,2,2,1,5,5,5,5,8,5,8,4,5,5,4,4,4,4,2,15,5315,1,2,3,1
10471,1,1,4,5,5,5,4,5,5,5,4,5,5,5,4,4,5,2,15,5536,1,2,3,2
10472,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,15,5536,2,2,1,2
10473,2,4,6,5,5,5,5,5,5,8,5,4,5,5,5,5,5,2,14,1777,1,3,2,2
10474,1,1,2,5,5,5,5,5,5,5,5,5,5,3,4,5,5,2,14,1701,1,2,4,2
10475,2,3,7,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,14,1701,2,2,8,1
10476,2,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,15,5037,1,2,7,1
10477,2,4,6,5,5,5,5,5,4,4,4,4,5,4,4,4,4,2,15,5037,1,1,4,3
10478,2,4,6,5,5,5,5,5,5,5,5,5,5,5,4,4,5,2,15,5562,1,2,7,2
10479,2,3,5,4,5,5,5,3,4,4,3,4,5,5,5,3,5,2,15,5037,1,1,3,3
10480,2,2,6,3,4,5,4,8,4,8,2,4,4,4,3,4,4,2,8,603,1,2,2,3
10481,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,254,1,2,8,0
10482,1,1,1,5,5,5,5,5,5,5,5,5,5,4,4,4,4,2,2,201,2,3,3,1
10483,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,318,2,2,1,1
10484,1,1,1,5,5,5,5,5,4,4,4,4,5,3,4,4,4,2,2,274,2,2,8,1
10485,1,1,5,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2,2,318,2,2,8,1
10486,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,2,318,2,2,8,1
10487,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,274,2,2,8,1
10488,1,1,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,2,217,1,2,3,1
10489,1,1,1,5,5,5,5,5,5,5,5,4,5,4,4,4,4,2,2,318,2,2,12,1
10490,1,1,1,4,1,4,4,4,4,4,4,4,4,4,3,4,4,2,2,217,2,2,8,1
10491,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,206,2,2,12,1
10492,1,1,1,5,5,5,5,5,5,5,5,5,5,4,4,5,5,2,2,206,2,2,8,1
10493,1,1,1,5,5,5,5,5,5,5,5,5,5,4,4,4,4,2,2,223,2,2,8,1
10494,1,1,1,5,4,5,5,5,4,4,5,4,5,4,4,4,4,2,2,223,2,2,5,1
10495,1,1,1,4,4,4,3,4,4,4,4,4,4,4,4,3,4,2,2,237,1,2,3,1
10496,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,2,223,1,2,12,1
10497,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,223,1,2,8,0
10498,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,206,1,4,7,1
10499,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,205,2,2,8,0
10500,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,269,2,2,3,1
10501,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,5,5,2,2,201,1,2,8,1
10502,1,1,1,5,5,5,5,5,5,5,5,4,5,4,4,5,5,2,2,205,2,2,3,1
10503,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,242,1,2,12,1
10504,1,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,2,253,2,2,8,0
10505,2,3,1,5,5,4,4,3,4,4,3,4,4,4,4,4,4,2,1,7,1,2,7,5
10506,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,2,207,2,2,5,2
10507,1,1,1,5,5,5,5,5,5,5,5,5,5,4,4,4,5,2,6,701,2,3,3,2
10508,1,1,1,5,5,5,4,4,5,4,3,4,5,4,4,4,5,2,6,701,1,2,4,2
10509,1,1,1,4,5,5,5,4,5,5,5,4,5,5,4,5,5,2,6,701,1,2,11,1
10510,1,1,1,5,5,5,5,5,4,4,4,3,4,4,4,4,4,2,6,738,2,2,12,1
10511,1,1,1,5,5,5,3,4,5,5,3,3,5,4,4,4,4,2,6,701,2,2,12,2
10512,1,1,1,4,4,4,3,4,4,4,3,3,4,4,4,4,4,2,6,701,2,2,3,2
10513,1,1,1,5,5,4,5,5,4,4,4,4,5,4,4,4,4,2,6,701,2,2,12,2
10514,2,4,1,5,5,5,4,4,4,5,5,5,5,5,4,5,5,2,6,701,2,3,5,5
